Order Date,Region,Category,Sub-Category,Customer Name,Quantity,Sales,Discount,Profit
2024-09-11,South,Office Supplies,Storage,Customer 29,2,27.05,0.2,7.46
2024-01-27,East,Technology,Copiers,Customer 15,12,2285.39,0.0,646.7
2024-04-25,South,Office Supplies,Art,Customer 16,8,41.14,0.4,-5.76
2024-09-06,East,Office Supplies,Art,Customer 76,4,60.86,0.0,21.18
2023-08-14,Central,Technology,Accessories,Customer 27,3,406.97,0.1,132.29
2023-10-28,East,Furniture,Bookcases,Customer 53,2,53.8,0.0,5.19
2024-11-01,East,Technology,Phones,Customer 65,6,452.09,0.0,-13.64
2024-06-17,East,Office Supplies,Storage,Customer 59,4,65.13,0.0,6.36
2023-04-15,South,Office Supplies,Paper,Customer 81,8,86.26,0.3,4.28
2024-08-09,West,Office Supplies,Art,Customer 49,6,10.0,0.2,-1.33
2023-03-12,East,Furniture,Furnishings,Customer 12,7,374.7,0.0,161.89
2023-07-29,West,Office Supplies,Art,Customer 3,2,28.1,0.15,-1.0
2023-03-14,East,Office Supplies,Paper,Customer 80,7,143.97,0.1,6.11
2024-08-12,Central,Office Supplies,Binders,Customer 49,6,56.34,0.15,19.43
2023-12-22,East,Technology,Machines,Customer 84,8,1054.28,0.15,266.41
2024-07-06,Central,Office Supplies,Storage,Customer 120,2,22.52,0.15,3.72
2024-09-10,West,Technology,Copiers,Customer 50,11,2034.59,0.1,1017.35
2023-06-26,East,Furniture,Tables,Customer 86,6,385.49,0.2,-41.92
2023-05-09,East,Furniture,Tables,Customer 44,11,537.72,0.1,10.29
2024-03-20,West,Office Supplies,Binders,Customer 101,12,227.11,0.0,63.75
2023-07-26,East,Furniture,Bookcases,Customer 120,6,487.49,0.0,126.09
2024-05-17,East,Office Supplies,Art,Customer 97,9,15.0,0.1,4.4
2024-02-10,Central,Furniture,Chairs,Customer 6,1,75.72,0.4,-1.2
2023-07-04,East,Office Supplies,Binders,Customer 62,9,101.21,0.1,25.87
2024-01-04,South,Furniture,Tables,Customer 114,7,530.25,0.1,111.98
2023-06-08,Central,Office Supplies,Binders,Customer 50,2,29.09,0.1,0.48
2023-06-19,West,Office Supplies,Paper,Customer 49,5,110.0,0.15,16.89
2024-02-29,East,Office Supplies,Paper,Customer 75,2,25.05,0.15,5.62
2024-04-10,West,Office Supplies,Storage,Customer 106,12,200.62,0.2,-29.73
2024-02-17,West,Office Supplies,Storage,Customer 58,7,117.8,0.1,-6.77
2024-04-13,South,Technology,Phones,Customer 4,4,749.52,0.3,-149.72
2024-09-05,Central,Office Supplies,Art,Customer 27,13,51.38,0.0,11.4
2024-03-23,Central,Technology,Accessories,Customer 60,1,166.94,0.0,11.19
2024-07-08,South,Furniture,Furnishings,Customer 94,4,306.95,0.1,52.78
2024-09-20,Central,Technology,Copiers,Customer 60,5,303.69,0.0,-18.67
2023-05-09,Central,Technology,Accessories,Customer 89,4,423.73,0.4,24.17
2024-02-06,South,Office Supplies,Binders,Customer 37,5,67.65,0.0,32.42
2023-09-30,South,Office Supplies,Storage,Customer 50,13,213.94,0.0,20.54
2024-09-22,East,Office Supplies,Labels,Customer 60,4,35.94,0.0,0.46
2023-07-11,East,Office Supplies,Binders,Customer 26,3,51.69,0.0,9.5
2023-05-12,West,Technology,Accessories,Customer 115,1,114.96,0.1,3.87
2023-05-11,South,Furniture,Chairs,Customer 86,2,176.88,0.1,12.2
2023-06-08,East,Office Supplies,Binders,Customer 105,12,185.04,0.1,6.16
2024-04-22,South,Technology,Phones,Customer 72,1,123.35,0.1,36.97
2023-04-16,Central,Furniture,Chairs,Customer 105,5,145.42,0.15,-19.85
2024-08-08,Central,Furniture,Tables,Customer 72,5,177.71,0.1,22.87
2024-01-06,West,Furniture,Furnishings,Customer 67,1,16.8,0.15,1.06
2023-08-17,West,Furniture,Bookcases,Customer 47,11,838.82,0.0,32.77
2023-12-27,East,Technology,Phones,Customer 97,12,214.59,0.4,-34.27
2024-01-11,Central,Technology,Copiers,Customer 101,8,417.48,0.0,-33.31
2024-11-06,Central,Office Supplies,Labels,Customer 111,7,40.11,0.3,-0.29
2024-12-02,West,Technology,Accessories,Customer 120,12,985.55,0.2,-137.54
2024-08-18,East,Office Supplies,Paper,Customer 77,13,49.8,0.1,-2.49
2024-04-28,South,Office Supplies,Storage,Customer 60,6,75.89,0.2,-0.53
2024-04-23,Central,Office Supplies,Labels,Customer 27,10,94.93,0.1,2.94
2024-01-30,East,Office Supplies,Storage,Customer 40,7,11.67,0.3,1.45
2024-02-29,South,Furniture,Chairs,Customer 29,10,261.65,0.2,52.51
2024-01-05,Central,Technology,Copiers,Customer 103,8,428.59,0.4,-42.68
2023-12-22,South,Office Supplies,Labels,Customer 35,9,208.76,0.1,13.3
2023-02-10,East,Office Supplies,Binders,Customer 106,1,12.89,0.2,-1.36
2023-09-05,East,Furniture,Bookcases,Customer 87,11,457.93,0.3,13.06
2023-05-31,West,Technology,Machines,Customer 29,11,1819.89,0.0,416.34
2023-10-18,South,Office Supplies,Labels,Customer 92,5,87.19,0.1,49.19
2024-02-10,South,Furniture,Tables,Customer 103,10,937.29,0.0,282.2
2024-08-04,South,Office Supplies,Art,Customer 114,11,18.33,0.2,0.32
2023-01-21,Central,Office Supplies,Labels,Customer 32,1,15.67,0.15,4.4
2023-02-26,Central,Office Supplies,Paper,Customer 18,4,71.32,0.15,-2.87
2023-12-05,South,Office Supplies,Labels,Customer 79,1,16.13,0.0,5.19
2023-11-25,West,Office Supplies,Storage,Customer 41,11,201.59,0.3,18.76
2024-05-21,Central,Office Supplies,Paper,Customer 48,10,156.36,0.3,38.69
2024-08-20,South,Office Supplies,Binders,Customer 110,4,75.69,0.15,3.01
2023-12-01,South,Office Supplies,Art,Customer 1,4,27.34,0.0,-2.54
2023-02-19,West,Office Supplies,Labels,Customer 105,12,144.64,0.1,39.1
2024-08-19,South,Office Supplies,Binders,Customer 49,9,75.46,0.3,-12.27
2023-07-28,West,Technology,Machines,Customer 90,4,576.75,0.2,62.17
2024-08-20,East,Furniture,Bookcases,Customer 40,4,6.67,0.1,2.43
2023-05-24,Central,Furniture,Tables,Customer 111,10,852.49,0.1,213.45
2023-04-16,East,Office Supplies,Labels,Customer 31,5,14.51,0.0,2.58
2023-01-06,East,Furniture,Furnishings,Customer 95,1,97.97,0.15,40.21
2023-08-31,Central,Office Supplies,Art,Customer 37,9,141.02,0.1,-11.48
2023-10-10,Central,Technology,Phones,Customer 83,5,292.46,0.0,60.55
2024-09-14,West,Furniture,Chairs,Customer 13,13,1070.07,0.0,147.1
2023-07-02,East,Furniture,Tables,Customer 66,6,510.3,0.4,-28.5
2024-05-24,East,Office Supplies,Storage,Customer 88,12,140.86,0.1,44.34
2023-06-16,South,Furniture,Bookcases,Customer 112,9,198.9,0.0,55.92
2023-08-10,Central,Technology,Accessories,Customer 3,4,834.36,0.4,-202.72
2023-02-21,Central,Office Supplies,Binders,Customer 64,7,89.91,0.1,3.18
2023-05-10,West,Office Supplies,Paper,Customer 20,13,103.68,0.0,25.07
2023-03-12,South,Furniture,Chairs,Customer 67,7,542.17,0.1,-38.67
2024-07-19,East,Office Supplies,Paper,Customer 21,10,88.81,0.2,21.91
2024-06-07,Central,Office Supplies,Paper,Customer 51,9,105.4,0.0,46.99
2024-01-31,East,Furniture,Bookcases,Customer 115,6,288.47,0.15,52.55
2023-08-09,East,Technology,Accessories,Customer 28,11,1016.17,0.3,-46.35
2023-02-14,West,Office Supplies,Paper,Customer 19,2,3.33,0.2,1.71
2023-11-10,Central,Technology,Copiers,Customer 72,2,228.19,0.1,105.54
2023-11-22,West,Office Supplies,Binders,Customer 20,9,109.29,0.3,1.44
2023-02-27,South,Office Supplies,Labels,Customer 6,6,68.89,0.15,0.68
2023-02-08,East,Furniture,Chairs,Customer 34,1,89.82,0.2,1.37
2024-06-29,Central,Office Supplies,Binders,Customer 49,11,28.9,0.2,5.65
2024-05-15,Central,Furniture,Furnishings,Customer 32,4,462.57,0.0,-3.69
2023-04-04,South,Office Supplies,Paper,Customer 81,10,111.05,0.0,14.35
2024-07-07,South,Office Supplies,Labels,Customer 33,3,30.47,0.3,1.03
2024-11-21,West,Office Supplies,Storage,Customer 11,5,74.98,0.1,3.02
2024-01-30,West,Furniture,Tables,Customer 43,10,1032.77,0.0,105.97
2023-02-23,South,Office Supplies,Art,Customer 79,7,54.27,0.3,0.72
2024-08-07,East,Technology,Accessories,Customer 35,13,2074.93,0.0,281.03
2023-07-11,South,Office Supplies,Paper,Customer 64,11,32.97,0.1,10.09
2024-04-19,East,Office Supplies,Paper,Customer 78,12,142.72,0.4,36.03
2024-02-22,Central,Office Supplies,Storage,Customer 105,10,55.67,0.0,12.31
2024-06-11,West,Office Supplies,Binders,Customer 51,8,100.96,0.1,7.64
2024-05-19,West,Office Supplies,Art,Customer 89,3,13.87,0.15,-1.77
2023-04-04,East,Office Supplies,Storage,Customer 90,3,23.4,0.0,5.25
2024-12-17,East,Technology,Copiers,Customer 57,9,629.82,0.3,67.45
2023-10-21,West,Furniture,Bookcases,Customer 103,12,656.02,0.0,119.98
2023-06-19,West,Office Supplies,Storage,Customer 67,9,60.77,0.0,4.67
2023-01-04,West,Furniture,Furnishings,Customer 94,10,346.97,0.1,11.72
2023-12-06,South,Technology,Phones,Customer 20,5,177.78,0.2,23.21
2023-09-01,East,Technology,Machines,Customer 18,8,1037.09,0.0,496.44
2024-08-20,Central,Office Supplies,Labels,Customer 55,3,25.89,0.0,0.19
2024-10-22,West,Furniture,Chairs,Customer 23,13,1508.12,0.2,140.72
2023-04-09,South,Technology,Machines,Customer 69,2,43.21,0.1,-2.67
2023-02-07,East,Furniture,Tables,Customer 54,11,500.08,0.0,-63.12
2023-08-16,East,Office Supplies,Paper,Customer 17,1,7.4,0.1,2.81
2023-09-08,West,Technology,Accessories,Customer 112,12,1113.42,0.0,547.56
2023-07-07,Central,Technology,Copiers,Customer 26,4,64.22,0.1,9.96
2024-10-16,East,Technology,Copiers,Customer 18,12,599.17,0.0,82.72
2024-03-27,West,Technology,Phones,Customer 110,2,35.83,0.3,4.21
2023-01-11,South,Office Supplies,Art,Customer 31,5,41.93,0.15,9.65
2024-01-08,South,Office Supplies,Storage,Customer 73,2,32.52,0.2,3.93
2024-03-27,East,Technology,Copiers,Customer 34,13,1449.44,0.1,79.14
2024-08-18,East,Office Supplies,Paper,Customer 11,11,127.4,0.2,-3.66
2024-10-28,South,Office Supplies,Labels,Customer 52,10,79.69,0.15,23.58
2023-03-18,Central,Office Supplies,Storage,Customer 98,8,114.77,0.2,2.17
2024-05-13,Central,Technology,Copiers,Customer 81,9,1019.35,0.2,278.01
2023-07-10,Central,Office Supplies,Storage,Customer 28,5,85.07,0.2,-24.08
2023-10-18,Central,Furniture,Tables,Customer 113,9,507.1,0.0,139.63
2023-11-04,East,Furniture,Tables,Customer 45,1,85.81,0.0,41.39
2024-08-14,South,Office Supplies,Storage,Customer 13,12,39.96,0.0,12.33
2024-02-01,Central,Office Supplies,Art,Customer 109,8,37.73,0.2,5.8
2024-09-28,West,Office Supplies,Labels,Customer 65,6,61.97,0.3,2.49
2024-08-20,West,Office Supplies,Art,Customer 78,9,49.14,0.15,8.76
2024-07-21,South,Technology,Copiers,Customer 120,12,1072.76,0.0,283.53
2023-03-23,East,Office Supplies,Storage,Customer 83,5,24.07,0.15,9.34
2024-04-02,East,Office Supplies,Binders,Customer 82,7,59.27,0.2,6.58
2023-04-02,East,Technology,Phones,Customer 37,3,340.62,0.3,39.49
2024-08-13,South,Technology,Copiers,Customer 105,11,1448.09,0.3,37.14
2023-12-03,East,Furniture,Tables,Customer 73,10,361.64,0.1,-1.97
2023-09-27,East,Technology,Accessories,Customer 47,13,614.47,0.0,28.04
2024-06-16,South,Office Supplies,Labels,Customer 119,3,24.04,0.0,2.63
2023-08-13,Central,Technology,Phones,Customer 63,13,595.28,0.0,154.87
2023-09-03,South,Office Supplies,Labels,Customer 10,9,93.83,0.3,-10.99
2023-04-13,Central,Furniture,Bookcases,Customer 61,4,254.15,0.1,-4.19
2023-07-25,South,Office Supplies,Binders,Customer 78,10,233.13,0.2,-79.18
2024-02-29,West,Office Supplies,Storage,Customer 17,1,14.25,0.3,-0.83
2023-12-28,South,Office Supplies,Paper,Customer 65,1,14.63,0.3,0.27
2023-03-25,West,Technology,Machines,Customer 23,2,292.47,0.15,29.21
2024-01-23,East,Office Supplies,Labels,Customer 93,9,143.62,0.1,53.93
2023-09-06,East,Furniture,Tables,Customer 49,6,423.92,0.2,19.47
2024-04-29,West,Technology,Machines,Customer 52,2,339.44,0.1,98.34
2023-12-22,West,Office Supplies,Storage,Customer 73,4,96.95,0.0,9.74
2023-01-04,East,Office Supplies,Storage,Customer 49,2,24.79,0.1,4.4
2024-12-27,West,Furniture,Furnishings,Customer 74,5,236.43,0.3,15.02
2024-01-17,Central,Technology,Phones,Customer 50,11,1912.96,0.1,663.93
2023-05-25,South,Technology,Accessories,Customer 31,5,477.96,0.1,-81.24
2023-04-21,East,Office Supplies,Labels,Customer 66,1,16.43,0.0,-0.59
2024-04-23,Central,Office Supplies,Binders,Customer 4,2,17.56,0.0,2.54
2023-04-18,South,Office Supplies,Paper,Customer 3,11,128.45,0.0,49.12
2023-07-17,East,Office Supplies,Storage,Customer 58,8,101.52,0.0,36.17
2024-09-20,East,Technology,Accessories,Customer 58,1,134.98,0.2,13.25
2024-03-23,West,Office Supplies,Art,Customer 32,6,13.36,0.1,3.88
2024-12-19,Central,Office Supplies,Art,Customer 17,7,69.42,0.3,-21.45
2024-07-25,East,Furniture,Tables,Customer 29,11,736.36,0.2,-68.99
2024-07-04,East,Technology,Phones,Customer 23,13,1697.43,0.0,116.68
2024-03-14,West,Office Supplies,Labels,Customer 119,11,211.36,0.0,36.97
2023-06-19,East,Office Supplies,Storage,Customer 7,7,78.87,0.0,7.95
2024-07-23,South,Office Supplies,Paper,Customer 5,9,72.03,0.0,16.27
2024-08-30,East,Furniture,Tables,Customer 52,1,45.33,0.0,10.87
2024-01-26,East,Technology,Machines,Customer 58,5,840.08,0.0,441.65
2023-05-17,Central,Office Supplies,Binders,Customer 100,5,71.68,0.0,31.5
2023-12-02,South,Furniture,Tables,Customer 89,3,106.69,0.3,-20.84
2024-07-06,South,Office Supplies,Storage,Customer 99,8,58.31,0.1,5.67
2024-11-02,East,Office Supplies,Art,Customer 33,12,170.31,0.3,10.82
2023-07-20,Central,Technology,Machines,Customer 12,2,206.69,0.1,24.47
2024-02-21,East,Office Supplies,Storage,Customer 117,12,201.98,0.3,-20.37
2023-03-08,East,Office Supplies,Storage,Customer 107,9,143.93,0.0,4.7
2024-08-05,West,Office Supplies,Paper,Customer 56,11,165.82,0.2,-12.02
2023-06-04,West,Office Supplies,Storage,Customer 64,6,74.13,0.1,8.25
2023-08-11,South,Office Supplies,Paper,Customer 33,5,59.27,0.2,5.49
2023-10-26,East,Office Supplies,Paper,Customer 15,10,121.72,0.0,19.8
2024-08-24,East,Technology,Copiers,Customer 44,9,453.84,0.3,-46.89
2024-11-02,Central,Technology,Copiers,Customer 101,4,600.32,0.3,51.07
2023-04-06,Central,Office Supplies,Binders,Customer 75,13,21.67,0.0,8.04
2023-10-15,East,Furniture,Chairs,Customer 90,3,191.79,0.0,94.76
2024-06-26,West,Technology,Machines,Customer 12,2,17.78,0.1,0.82
2024-01-21,East,Office Supplies,Binders,Customer 104,4,46.02,0.0,10.77
2024-02-13,West,Furniture,Tables,Customer 61,1,38.93,0.1,6.05
2023-06-23,Central,Office Supplies,Binders,Customer 82,10,85.96,0.0,8.07
2024-02-28,Central,Technology,Accessories,Customer 76,2,164.08,0.2,-13.16
2024-06-04,East,Office Supplies,Labels,Customer 107,11,89.41,0.3,-9.79
2024-12-07,East,Furniture,Bookcases,Customer 98,5,309.57,0.0,26.44
2023-04-03,West,Office Supplies,Labels,Customer 104,9,126.01,0.15,16.67
2023-06-19,Central,Technology,Phones,Customer 53,12,1745.46,0.4,-314.61
2023-12-13,West,Furniture,Chairs,Customer 83,8,542.74,0.4,123.93
2024-11-25,East,Technology,Copiers,Customer 91,10,1572.64,0.0,161.56
2024-02-20,East,Office Supplies,Art,Customer 33,5,29.66,0.15,4.74
2023-10-15,West,Technology,Phones,Customer 82,8,1097.39,0.0,562.1
2023-05-02,South,Furniture,Chairs,Customer 105,1,87.36,0.3,-12.01
2023-05-15,East,Office Supplies,Paper,Customer 64,1,18.04,0.0,4.37
2024-12-03,South,Office Supplies,Paper,Customer 22,10,119.11,0.2,34.77
2024-03-11,West,Furniture,Tables,Customer 1,11,1051.76,0.15,-99.37
2023-02-17,Central,Office Supplies,Binders,Customer 39,13,32.64,0.0,5.81
2023-10-21,East,Office Supplies,Binders,Customer 89,9,185.07,0.0,70.85
2023-10-27,East,Office Supplies,Storage,Customer 69,9,164.83,0.0,27.28
2024-07-08,South,Office Supplies,Labels,Customer 18,10,218.72,0.2,15.53
2023-04-21,Central,Office Supplies,Labels,Customer 20,13,150.11,0.0,4.73
2023-10-16,East,Office Supplies,Paper,Customer 72,13,77.75,0.2,7.76
2024-04-28,Central,Office Supplies,Labels,Customer 49,2,17.44,0.0,1.3
2023-09-15,Central,Furniture,Furnishings,Customer 32,12,584.3,0.0,-44.42
2023-05-24,East,Furniture,Furnishings,Customer 42,10,1001.05,0.0,303.43
2024-08-31,West,Office Supplies,Art,Customer 57,13,137.94,0.2,-6.11
2024-09-18,East,Furniture,Bookcases,Customer 81,13,683.4,0.0,62.41
2023-03-25,West,Furniture,Chairs,Customer 41,11,682.61,0.0,71.56
2024-04-28,Central,Office Supplies,Storage,Customer 48,5,38.33,0.3,11.07
2024-05-12,West,Furniture,Furnishings,Customer 111,12,339.65,0.15,70.02
2024-04-20,East,Office Supplies,Storage,Customer 120,8,135.02,0.0,52.27
2023-04-22,West,Office Supplies,Binders,Customer 42,2,26.42,0.1,-0.09
2023-07-25,South,Office Supplies,Storage,Customer 73,4,66.62,0.4,-4.69
2024-02-25,West,Office Supplies,Binders,Customer 33,8,73.79,0.0,14.36
2024-02-24,Central,Office Supplies,Art,Customer 10,9,130.68,0.15,-7.75
2023-09-19,East,Furniture,Bookcases,Customer 6,2,181.46,0.0,54.81
2023-07-12,Central,Technology,Machines,Customer 55,11,730.52,0.0,-6.4
2024-04-30,East,Office Supplies,Art,Customer 35,12,207.95,0.3,9.02
2024-02-05,Central,Office Supplies,Storage,Customer 8,11,157.43,0.0,22.03
2023-07-21,Central,Furniture,Tables,Customer 113,9,15.0,0.0,1.94
2023-08-30,East,Technology,Copiers,Customer 26,2,161.12,0.0,76.06
2023-10-23,East,Technology,Copiers,Customer 119,10,930.54,0.1,-32.11
2023-08-27,South,Office Supplies,Labels,Customer 116,4,37.84,0.3,4.95
2024-12-26,West,Office Supplies,Art,Customer 3,4,56.67,0.1,-2.71
2023-08-02,East,Technology,Phones,Customer 109,5,677.49,0.15,102.12
2024-07-08,Central,Office Supplies,Art,Customer 116,3,62.23,0.1,18.35
2023-12-28,Central,Furniture,Furnishings,Customer 81,12,773.46,0.2,-26.77
2024-12-26,East,Technology,Copiers,Customer 5,9,963.54,0.2,69.65
2023-02-25,Central,Office Supplies,Storage,Customer 111,10,183.02,0.0,23.32
2023-12-11,South,Office Supplies,Storage,Customer 34,8,116.57,0.15,5.2
2023-04-25,Central,Furniture,Chairs,Customer 116,2,221.35,0.1,-2.99
2023-03-11,West,Technology,Machines,Customer 19,7,643.98,0.15,-36.6
2024-06-01,East,Office Supplies,Binders,Customer 117,11,116.55,0.1,4.06
2024-10-30,West,Office Supplies,Storage,Customer 14,12,120.58,0.15,-7.12
2024-04-29,West,Office Supplies,Labels,Customer 14,10,150.93,0.15,24.12
2023-11-02,East,Technology,Accessories,Customer 27,2,238.18,0.15,-4.49
2024-06-01,West,Technology,Copiers,Customer 19,12,1617.2,0.15,106.4
2024-10-19,East,Office Supplies,Storage,Customer 93,8,35.95,0.1,1.55
2024-12-20,West,Office Supplies,Storage,Customer 88,13,135.33,0.1,-9.36
2024-02-16,East,Furniture,Chairs,Customer 2,11,762.57,0.1,119.3
2024-06-26,West,Office Supplies,Binders,Customer 46,5,89.06,0.1,7.29
2023-06-30,East,Technology,Accessories,Customer 117,8,783.94,0.0,156.28
2024-11-29,Central,Office Supplies,Paper,Customer 34,6,88.62,0.0,11.55
2024-04-10,East,Technology,Machines,Customer 86,11,1274.8,0.15,-207.26
2024-03-29,West,Furniture,Tables,Customer 58,5,401.41,0.3,66.09
2024-12-27,Central,Technology,Machines,Customer 96,12,837.58,0.2,-110.55
2023-05-27,West,Office Supplies,Paper,Customer 12,3,37.77,0.0,3.84
2024-06-08,South,Office Supplies,Art,Customer 24,5,81.56,0.1,2.98
2023-03-20,West,Office Supplies,Storage,Customer 19,12,264.83,0.2,-35.32
2024-10-04,East,Technology,Copiers,Customer 78,13,2377.04,0.15,-285.89
2024-02-10,East,Office Supplies,Labels,Customer 73,2,11.87,0.15,0.78
2023-11-14,South,Office Supplies,Art,Customer 117,7,11.67,0.0,-0.4
2024-08-14,East,Technology,Phones,Customer 28,13,1486.65,0.15,57.25
2023-03-24,East,Furniture,Chairs,Customer 59,12,1056.49,0.3,-130.91
2023-12-17,West,Furniture,Tables,Customer 69,3,225.23,0.4,-34.77
2023-11-12,South,Technology,Phones,Customer 4,13,3234.05,0.1,1259.6
2023-05-27,East,Furniture,Chairs,Customer 65,9,601.07,0.0,220.77
2023-06-16,West,Technology,Accessories,Customer 6,2,199.99,0.0,84.1
2024-11-27,South,Office Supplies,Paper,Customer 3,6,89.13,0.2,21.0
2023-01-01,Central,Furniture,Furnishings,Customer 59,13,979.2,0.0,116.19
2023-06-11,West,Office Supplies,Art,Customer 107,10,121.9,0.1,37.96
2024-02-10,East,Office Supplies,Storage,Customer 29,1,8.55,0.15,0.24
2024-06-13,Central,Office Supplies,Labels,Customer 79,5,8.33,0.0,0.95
2024-09-21,Central,Office Supplies,Labels,Customer 61,2,4.42,0.1,0.2
2024-01-24,South,Technology,Phones,Customer 2,5,995.92,0.15,223.91
2024-05-22,East,Office Supplies,Labels,Customer 56,2,27.79,0.2,-1.59
2024-12-25,Central,Office Supplies,Binders,Customer 101,9,125.97,0.0,11.57
2024-03-07,South,Office Supplies,Storage,Customer 24,2,25.99,0.2,-1.85
2024-08-28,West,Technology,Machines,Customer 113,2,137.82,0.2,-2.87
2024-09-12,South,Office Supplies,Storage,Customer 114,4,46.97,0.0,-4.7
2024-07-09,East,Office Supplies,Paper,Customer 40,8,99.65,0.0,15.45
2024-11-21,West,Office Supplies,Binders,Customer 27,13,219.43,0.2,14.78
2023-02-10,South,Office Supplies,Binders,Customer 90,3,54.93,0.0,10.99
2023-11-14,West,Technology,Accessories,Customer 21,11,1656.07,0.15,447.78
2023-10-16,East,Technology,Machines,Customer 32,11,637.11,0.1,45.19
2023-04-24,East,Office Supplies,Labels,Customer 14,11,29.44,0.1,3.01
2024-12-17,East,Office Supplies,Paper,Customer 115,9,23.68,0.2,2.01
2023-01-10,Central,Furniture,Chairs,Customer 7,1,47.18,0.4,4.24
2024-05-20,Central,Office Supplies,Storage,Customer 69,11,190.69,0.15,69.06
2023-09-01,West,Office Supplies,Binders,Customer 52,12,139.24,0.1,10.19
2024-12-12,West,Furniture,Bookcases,Customer 19,9,119.08,0.1,14.64
2023-02-15,East,Furniture,Bookcases,Customer 115,2,110.65,0.2,13.47
2023-08-15,West,Office Supplies,Storage,Customer 48,5,39.45,0.0,17.47
2024-08-31,West,Office Supplies,Labels,Customer 30,12,215.21,0.2,-7.09
2024-08-08,Central,Office Supplies,Binders,Customer 48,10,211.29,0.1,30.25
2024-01-01,East,Technology,Phones,Customer 96,5,690.71,0.0,213.37
2023-07-23,South,Office Supplies,Binders,Customer 78,1,7.9,0.15,1.65
